section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910297350000,"""0;1;2;3;4;5;6;7;8;9""",370.5,385.186,1174.532,365.646,1209.618,916.737,353.766,925.726
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910330680000,"""0;1;2;3;4;5;6;7;8;9""",370.334,385.107,1174.408,365.553,1209.513,916.486,353.615,925.518
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910364030000,"""0;1;2;3;4;5;6;7;8;9""",370.418,384.594,1174.451,365.3,1209.619,916.123,353.762,924.928
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910397370000,"""0;1;2;3;4;5;6;7;8;9""",370.962,384.298,1174.918,365.14,1210.104,916.075,354.33,924.8
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910430720000,"""0;1;2;3;4;5;6;7;8;9""",371.707,384.655,1175.447,365.568,1210.469,916.533,354.859,925.081
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910464060000,"""0;1;2;3;4;5;6;7;8;9""",372.329,385.008,1175.884,366.152,1210.702,917.02,355.317,925.266
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910497410000,"""0;1;2;3;4;5;6;7;8;9""",372.666,385.306,1176.104,366.571,1210.698,917.413,355.439,925.445
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910530750000,"""0;1;2;3;4;5;6;7;8;9""",372.63,385.774,1175.973,367.065,1210.613,917.844,355.277,925.812
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910564100000,"""0;1;2;3;4;5;6;7;8;9""",372.221,386.0,1175.563,367.284,1210.293,917.869,354.867,926.101
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910597430000,"""0;1;2;3;4;5;6;7;8;9""",371.73,385.989,1175.204,367.236,1209.956,917.856,354.432,926.12
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910630770000,"""0;1;2;3;4;5;6;7;8;9""",371.347,385.775,1175.0,366.942,1209.695,917.679,354.144,925.877
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910664120000,"""0;1;2;3;4;5;6;7;8;9""",371.089,385.477,1174.959,366.531,1209.656,917.458,354.057,925.754
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910697460000,"""0;1;2;3;4;5;6;7;8;9""",371.081,385.38,1174.997,366.462,1209.757,917.506,354.123,925.802
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910730810000,"""0;1;2;3;4;5;6;7;8;9""",371.429,385.613,1175.184,366.851,1210.135,917.845,354.418,926.069
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910764150000,"""0;1;2;3;4;5;6;7;8;9""",371.931,385.977,1175.594,367.329,1210.545,918.315,354.791,926.347
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910797500000,"""0;1;2;3;4;5;6;7;8;9""",372.499,386.502,1176.08,367.893,1210.782,919.209,355.141,927.073
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910830830000,"""0;1;2;3;4;5;6;7;8;9""",372.76,387.751,1176.509,369.567,1210.989,921.721,354.931,929.218
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910864170000,"""0;1;2;3;4;5;6;7;8;9""",372.509,391.119,1176.77,373.433,1210.985,926.506,353.858,933.417
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910897520000,"""0;1;2;3;4;5;6;7;8;9""",371.321,394.235,1176.568,377.425,1210.435,930.538,351.765,936.666
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910930860000,"""0;1;2;3;4;5;6;7;8;9""",369.187,394.328,1175.999,377.978,1209.685,931.099,349.274,936.888
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910964210000,"""0;1;2;3;4;5;6;7;8;9""",366.633,392.104,1175.41,375.648,1208.983,929.031,346.838,934.987
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946910997550000,"""0;1;2;3;4;5;6;7;8;9""",364.389,388.146,1174.838,371.481,1208.766,925.461,345.264,931.837
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911030900000,"""0;1;2;3;4;5;6;7;8;9""",363.526,384.363,1174.999,367.442,1209.327,922.836,345.067,929.47
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911064240000,"""0;1;2;3;4;5;6;7;8;9""",364.28,382.83,1176.211,366.276,1210.465,922.638,346.11,928.867
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911097570000,"""0;1;2;3;4;5;6;7;8;9""",366.498,382.747,1178.233,366.948,1212.047,923.35,348.075,928.775
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911130920000,"""0;1;2;3;4;5;6;7;8;9""",369.399,383.27,1180.395,368.436,1213.623,924.493,350.375,929.09
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911164260000,"""0;1;2;3;4;5;6;7;8;9""",371.971,384.833,1182.188,370.377,1215.322,926.13,352.645,930.59
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911197610000,"""0;1;2;3;4;5;6;7;8;9""",374.384,387.541,1183.824,373.214,1217.009,928.995,354.619,933.2
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911230950000,"""0;1;2;3;4;5;6;7;8;9""",376.287,390.587,1185.35,376.43,1218.401,931.812,355.892,935.67
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911264300000,"""0;1;2;3;4;5;6;7;8;9""",377.186,392.357,1186.346,378.402,1219.286,933.469,356.428,937.326
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911297640000,"""0;1;2;3;4;5;6;7;8;9""",377.122,393.738,1186.673,379.697,1219.504,935.04,356.087,939.025
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911330970000,"""0;1;2;3;4;5;6;7;8;9""",376.338,394.435,1186.588,380.271,1219.196,935.317,355.12,939.21
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911364320000,"""0;1;2;3;4;5;6;7;8;9""",375.475,392.816,1186.372,378.681,1218.813,933.774,354.423,937.427
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911397660000,"""0;1;2;3;4;5;6;7;8;9""",374.988,390.683,1186.247,376.624,1218.647,932.198,354.032,935.732
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911431010000,"""0;1;2;3;4;5;6;7;8;9""",374.977,389.649,1186.27,375.697,1218.639,931.72,354.106,935.09
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911464350000,"""0;1;2;3;4;5;6;7;8;9""",375.459,389.45,1186.493,375.435,1219.047,931.495,354.662,934.727
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911497700000,"""0;1;2;3;4;5;6;7;8;9""",376.362,389.601,1186.845,375.497,1219.402,931.51,355.504,934.698
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911531040000,"""0;1;2;3;4;5;6;7;8;9""",377.078,390.739,1186.964,376.384,1219.529,932.143,356.28,935.514
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911564370000,"""0;1;2;3;4;5;6;7;8;9""",377.506,391.771,1186.616,377.124,1219.422,932.079,356.694,935.802
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911597720000,"""0;1;2;3;4;5;6;7;8;9""",377.269,392.251,1185.761,376.968,1218.853,931.485,356.689,935.851
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911631060000,"""0;1;2;3;4;5;6;7;8;9""",376.63,392.866,1184.7,376.893,1218.346,931.215,356.455,936.371
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911664410000,"""0;1;2;3;4;5;6;7;8;9""",376.012,393.243,1183.973,376.788,1218.041,930.576,356.307,936.448
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911697750000,"""0;1;2;3;4;5;6;7;8;9""",375.614,392.234,1183.674,375.63,1218.053,929.005,356.261,935.192
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911731100000,"""0;1;2;3;4;5;6;7;8;9""",375.903,390.303,1184.147,373.968,1218.906,927.535,356.687,933.673
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911764440000,"""0;1;2;3;4;5;6;7;8;9""",377.202,388.805,1185.882,373.26,1220.138,927.411,357.645,932.725
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911797780000,"""0;1;2;3;4;5;6;7;8;9""",378.804,387.868,1187.908,373.42,1221.553,927.947,358.624,932.409
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911831120000,"""0;1;2;3;4;5;6;7;8;9""",379.8,387.636,1189.325,373.714,1222.296,928.472,358.862,932.454
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911864460000,"""0;1;2;3;4;5;6;7;8;9""",379.762,387.519,1189.709,373.893,1222.291,928.73,358.508,932.587
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911897810000,"""0;1;2;3;4;5;6;7;8;9""",379.297,387.07,1189.603,373.61,1221.975,928.585,357.98,932.282
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911931150000,"""0;1;2;3;4;5;6;7;8;9""",378.974,386.346,1189.492,373.265,1221.649,928.247,357.497,931.58
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911964500000,"""0;1;2;3;4;5;6;7;8;9""",378.992,385.636,1189.412,373.116,1221.156,928.22,357.052,930.89
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946911997840000,"""0;1;2;3;4;5;6;7;8;9""",378.895,385.355,1189.153,373.136,1220.323,927.995,356.683,930.044
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912031180000,"""0;1;2;3;4;5;6;7;8;9""",378.726,384.589,1188.447,372.692,1219.412,927.223,356.391,928.897
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912064530000,"""0;1;2;3;4;5;6;7;8;9""",378.83,384.221,1187.717,372.448,1218.403,927.106,356.169,928.224
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912097860000,"""0;1;2;3;4;5;6;7;8;9""",378.858,385.014,1187.034,373.364,1217.487,927.805,356.049,928.55
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912131210000,"""0;1;2;3;4;5;6;7;8;9""",378.754,386.001,1186.081,374.325,1216.449,928.34,355.696,928.906
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912164550000,"""0;1;2;3;4;5;6;7;8;9""",378.227,386.571,1184.837,374.978,1215.159,928.413,354.951,928.833
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912197900000,"""0;1;2;3;4;5;6;7;8;9""",377.355,386.899,1183.609,375.329,1213.681,928.71,353.954,928.793
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912231240000,"""0;1;2;3;4;5;6;7;8;9""",376.473,387.419,1182.441,375.871,1212.656,929.445,352.929,929.238
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912264580000,"""0;1;2;3;4;5;6;7;8;9""",375.642,388.026,1181.668,376.605,1211.689,930.323,352.079,929.778
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912297930000,"""0;1;2;3;4;5;6;7;8;9""",374.883,388.553,1181.134,377.37,1211.067,931.591,351.029,930.59
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912331260000,"""0;1;2;3;4;5;6;7;8;9""",374.097,389.583,1180.897,378.613,1210.77,933.563,350.138,932.299
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912364610000,"""0;1;2;3;4;5;6;7;8;9""",373.237,391.165,1180.96,380.23,1210.939,935.792,349.247,934.555
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912397950000,"""0;1;2;3;4;5;6;7;8;9""",372.239,392.437,1181.005,381.456,1211.256,937.453,348.139,936.412
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912431300000,"""0;1;2;3;4;5;6;7;8;9""",370.892,392.772,1181.026,381.861,1211.406,938.397,346.825,937.569
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912464640000,"""0;1;2;3;4;5;6;7;8;9""",369.418,392.489,1180.958,381.582,1211.662,938.613,345.486,938.282
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912497980000,"""0;1;2;3;4;5;6;7;8;9""",368.105,391.945,1181.026,380.949,1211.991,938.586,344.633,938.705
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912531330000,"""0;1;2;3;4;5;6;7;8;9""",367.22,390.925,1181.37,379.92,1212.288,938.101,343.954,938.463
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912564660000,"""0;1;2;3;4;5;6;7;8;9""",366.636,389.386,1181.744,378.969,1212.324,937.468,343.189,937.629
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912598010000,"""0;1;2;3;4;5;6;7;8;9""",366.34,387.901,1181.952,378.093,1212.196,936.98,342.536,936.817
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912631350000,"""0;1;2;3;4;5;6;7;8;9""",366.085,387.112,1181.98,377.865,1212.035,936.68,342.165,936.399
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912664700000,"""0;1;2;3;4;5;6;7;8;9""",366.03,386.89,1181.912,377.71,1212.01,936.456,342.254,936.357
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912698040000,"""0;1;2;3;4;5;6;7;8;9""",366.091,387.451,1181.641,377.807,1212.036,936.71,342.653,937.109
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912731380000,"""0;1;2;3;4;5;6;7;8;9""",366.175,389.06,1181.305,378.988,1211.982,937.941,342.978,938.603
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912764730000,"""0;1;2;3;4;5;6;7;8;9""",366.293,391.054,1180.867,380.502,1211.788,939.223,343.271,940.121
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912798070000,"""0;1;2;3;4;5;6;7;8;9""",366.241,392.861,1180.273,381.47,1211.548,939.78,343.453,941.16
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912831410000,"""0;1;2;3;4;5;6;7;8;9""",365.679,394.025,1179.157,381.871,1210.501,939.939,343.001,941.681
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912864750000,"""0;1;2;3;4;5;6;7;8;9""",364.201,394.944,1177.37,382.185,1208.72,939.923,341.597,942.059
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912898100000,"""0;1;2;3;4;5;6;7;8;9""",362.209,395.409,1175.058,382.067,1206.733,939.208,340.217,942.115
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912931440000,"""0;1;2;3;4;5;6;7;8;9""",360.604,394.679,1172.915,381.123,1204.83,937.673,338.856,940.766
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912964780000,"""0;1;2;3;4;5;6;7;8;9""",359.868,392.622,1171.72,380.769,1202.866,937.197,337.373,938.614
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946912998130000,"""0;1;2;3;4;5;6;7;8;9""",361.027,390.874,1172.554,382.101,1202.346,939.013,337.238,937.159
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913031470000,"""0;1;2;3;4;5;6;7;8;9""",364.265,390.243,1175.545,384.849,1203.575,941.766,338.522,936.38
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913064820000,"""0;1;2;3;4;5;6;7;8;9""",367.867,390.077,1178.952,387.306,1205.031,944.152,340.174,936.017
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913098150000,"""0;1;2;3;4;5;6;7;8;9""",370.101,390.721,1180.982,389.184,1205.656,946.149,341.188,936.687
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913131500000,"""0;1;2;3;4;5;6;7;8;9""",370.253,392.473,1180.934,390.822,1205.111,947.75,340.715,938.387
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913164840000,"""0;1;2;3;4;5;6;7;8;9""",368.037,394.73,1178.613,392.021,1203.046,948.759,338.791,940.617
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913198180000,"""0;1;2;3;4;5;6;7;8;9""",364.415,397.151,1175.029,392.592,1200.5,949.427,336.135,943.056
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913231530000,"""0;1;2;3;4;5;6;7;8;9""",360.766,399.138,1171.693,392.867,1198.724,949.533,334.019,945.049
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913264870000,"""0;1;2;3;4;5;6;7;8;9""",358.047,399.725,1169.464,392.041,1197.996,948.691,332.583,945.835
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913298220000,"""0;1;2;3;4;5;6;7;8;9""",356.211,399.62,1168.456,390.892,1198.144,947.856,332.036,946.411
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913331550000,"""0;1;2;3;4;5;6;7;8;9""",355.374,399.381,1168.487,389.42,1199.205,946.885,332.001,946.665
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913364900000,"""0;1;2;3;4;5;6;7;8;9""",354.556,398.593,1168.809,387.726,1199.971,945.829,331.779,946.798
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913398240000,"""0;1;2;3;4;5;6;7;8;9""",353.335,398.197,1168.642,386.686,1200.155,945.506,331.004,947.565
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913431580000,"""0;1;2;3;4;5;6;7;8;9""",351.499,398.671,1167.821,386.164,1200.108,945.803,329.842,949.183
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913464930000,"""0;1;2;3;4;5;6;7;8;9""",349.247,399.69,1166.674,385.761,1199.923,945.925,328.564,950.828
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913498270000,"""0;1;2;3;4;5;6;7;8;9""",346.851,400.223,1165.362,385.017,1199.516,945.622,327.203,952.046
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913531620000,"""0;1;2;3;4;5;6;7;8;9""",344.897,400.362,1164.374,384.063,1199.459,945.226,326.233,952.826
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913564960000,"""0;1;2;3;4;5;6;7;8;9""",343.727,400.338,1164.014,383.349,1199.682,944.997,325.85,953.276
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913598300000,"""0;1;2;3;4;5;6;7;8;9""",343.414,400.324,1164.153,382.751,1200.33,944.729,326.069,953.638
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913631640000,"""0;1;2;3;4;5;6;7;8;9""",343.456,400.364,1164.54,382.11,1200.865,943.981,326.696,953.583
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913664980000,"""0;1;2;3;4;5;6;7;8;9""",343.899,399.849,1164.803,381.291,1201.528,943.066,327.284,953.022
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913698330000,"""0;1;2;3;4;5;6;7;8;9""",344.451,399.872,1164.87,381.146,1201.733,942.967,327.843,953.085
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913731670000,"""0;1;2;3;4;5;6;7;8;9""",344.995,400.874,1164.703,381.854,1201.759,943.438,328.519,953.869
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913765020000,"""0;1;2;3;4;5;6;7;8;9""",345.489,402.659,1164.355,383.14,1201.69,944.269,329.227,955.134
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913798360000,"""0;1;2;3;4;5;6;7;8;9""",345.842,404.349,1163.717,384.296,1201.317,944.771,329.706,956.19
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913831700000,"""0;1;2;3;4;5;6;7;8;9""",345.873,405.768,1162.879,385.372,1200.734,945.206,329.793,956.884
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913865040000,"""0;1;2;3;4;5;6;7;8;9""",345.613,407.1,1161.889,385.929,1200.357,945.525,329.832,957.797
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913898380000,"""0;1;2;3;4;5;6;7;8;9""",345.198,408.474,1160.917,386.778,1199.747,946.13,329.563,958.732
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913931730000,"""0;1;2;3;4;5;6;7;8;9""",344.621,409.222,1160.163,387.323,1198.871,946.193,329.208,958.773
e9be6b32-7071-4a3f-8ea8-5e639d54b55f,9a03ee47-6e8b-47f7-b7c5-dd977d9b50ca,1754946913965070000,"""0;1;2;3;4;5;6;7;8;9""",344.06,408.936,1159.285,386.693,1198.395,945.405,328.673,958.106
